season,week,game_id,game_date,player_id,player_display_name,position,team,opponent,fantasy_points_ppr
2025,3,2025_03_LA_PHI,2025-09-21,00-0035676,A.J. Brown,WR,PHI,LA,22.9
2025,3,2025_03_LA_PHI,2025-09-21,00-0039075,Puka Nacua,WR,LA,PHI,22.8
2025,3,2025_03_LA_PHI,2025-09-21,00-0036912,DeVonta Smith,WR,PHI,LA,20.0
2025,3,2025_03_LA_PHI,2025-09-21,00-0037840,Kyren Williams,RB,LA,PHI,19.200000000000003
2025,3,2025_03_LA_PHI,2025-09-21,00-0031381,Davante Adams,WR,LA,PHI,14.600000000000001
2025,3,2025_03_LA_PHI,2025-09-21,00-0026498,Matthew Stafford,QB,LA,PHI,13.84
2025,3,2025_03_LA_PHI,2025-09-21,00-0034351,Dallas Goedert,TE,PHI,LA,10.3
2025,3,2025_03_LA_PHI,2025-09-21,00-0034844,Saquon Barkley,RB,PHI,LA,9.5
2025,3,2025_03_LA_PHI,2025-09-21,00-0039738,Blake Corum,RB,LA,PHI,5.300000000000001
2025,3,2025_03_LA_PHI,2025-09-21,00-0039751,Jordan Whittington,WR,LA,PHI,3.4000000000000004
2025,3,2025_03_LA_PHI,2025-09-21,00-0037614,John Metchie III,WR,PHI,LA,1.8
2025,3,2025_03_LA_PHI,2025-09-21,00-0037741,Jahan Dotson,WR,PHI,LA,1.7000000000000002
2025,3,2025_03_LA_PHI,2025-09-21,00-0039074,Davis Allen,TE,LA,PHI,1.3
2025,3,2025_03_LA_PHI,2025-09-21,00-0037086,Grant Calcaterra,TE,PHI,LA,0.0
2025,3,2025_03_LA_PHI,2025-09-21,00-0036876,Kylen Granson,TE,PHI,LA,0.0
2025,3,2025_03_LA_PHI,2025-09-21,00-0038555,Tank Bigsby,RB,PHI,LA,0.0
2025,3,2025_03_LA_PHI,2025-09-21,00-0036849,Tutu Atwell,WR,LA,PHI,0.0
2025,3,2025_03_LA_PHI,2025-09-21,00-0033110,Tyler Higbee,TE,LA,PHI,0.0
2025,3,2025_03_LA_PHI,2025-09-21,00-0038359,Xavier Smith,WR,LA,PHI,0.0
2025,3,2025_03_LV_WAS,2025-09-21,00-0038563,Tre Tucker,WR,LV,WAS,40.9
2025,3,2025_03_LV_WAS,2025-09-21,00-0030565,Geno Smith,QB,LV,WAS,26.060000000000002
2025,3,2025_03_LV_WAS,2025-09-21,00-0032268,Marcus Mariota,QB,WAS,LV,20.28
2025,3,2025_03_LV_WAS,2025-09-21,00-0039355,Luke McCaffrey,WR,WAS,LV,14.600000000000001
2025,3,2025_03_LV_WAS,2025-09-21,00-0033955,Jeremy McNichols,RB,WAS,LV,13.8
2025,3,2025_03_LV_WAS,2025-09-21,00-0035659,Terry McLaurin,WR,WAS,LV,10.4
2025,3,2025_03_LV_WAS,2025-09-21,00-0040242,Jacory Croskey-Merritt,RB,WAS,LV,10.1
2025,3,2025_03_LV_WAS,2025-09-21,00-0039338,Brock Bowers,TE,LV,WAS,9.8
2025,3,2025_03_LV_WAS,2025-09-21,00-0034960,Jakobi Meyers,WR,LV,WAS,9.3
2025,3,2025_03_LV_WAS,2025-09-21,00-0030061,Zach Ertz,TE,WAS,LV,6.800000000000001
2025,3,2025_03_LV_WAS,2025-09-21,00-0040164,Jaylin Lane,WR,WAS,LV,6.8
2025,3,2025_03_LV_WAS,2025-09-21,00-0040122,Ashton Jeanty,RB,LV,WAS,6.300000000000001
2025,3,2025_03_LV_WAS,2025-09-21,00-0035719,Deebo Samuel Sr.,WR,WAS,LV,4.9
2025,3,2025_03_LV_WAS,2025-09-21,00-0040581,Dont'e Thornton Jr.,WR,LV,WAS,4.9
2025,3,2025_03_LV_WAS,2025-09-21,00-0032398,Chris Moore,WR,WAS,LV,4.5
2025,3,2025_03_LV_WAS,2025-09-21,00-0038611,Chris Rodriguez Jr.,RB,WAS,LV,3.9000000000000004
2025,3,2025_03_LV_WAS,2025-09-21,00-0038040,Zamir White,RB,LV,WAS,3.3000000000000003
2025,3,2025_03_LV_WAS,2025-09-21,00-0040729,Jack Bech,WR,LV,WAS,2.0
2025,3,2025_03_LV_WAS,2025-09-21,00-0039407,Dylan Laube,RB,LV,WAS,0.2
2025,3,2025_03_LV_WAS,2025-09-21,00-0039686,Colson Yankoff,TE,WAS,LV,0.0
2025,3,2025_03_LV_WAS,2025-09-21,00-0039066,Michael Mayer,TE,LV,WAS,0.0
2025,3,2025_03_MIA_BUF,2025-09-18,00-0034857,Josh Allen,QB,BUF,MIA,23.02
2025,3,2025_03_MIA_BUF,2025-09-18,00-0037248,James Cook,RB,BUF,MIA,20.8
2025,3,2025_03_MIA_BUF,2025-09-18,00-0038933,Dalton Kincaid,TE,BUF,MIA,17.6
2025,3,2025_03_MIA_BUF,2025-09-18,00-0039040,De'Von Achane,RB,MIA,BUF,16.1
2025,3,2025_03_MIA_BUF,2025-09-18,00-0033040,Tyreek Hill,WR,MIA,BUF,15.9
2025,3,2025_03_MIA_BUF,2025-09-18,00-0036613,Jaylen Waddle,WR,MIA,BUF,14.9
2025,3,2025_03_MIA_BUF,2025-09-18,00-0037261,Khalil Shakir,WR,BUF,MIA,14.5
2025,3,2025_03_MIA_BUF,2025-09-18,00-0036212,Tua Tagovailoa,QB,MIA,BUF,12.84
2025,3,2025_03_MIA_BUF,2025-09-18,00-0040198,Ollie Gordon II,RB,MIA,BUF,9.8
2025,3,2025_03_MIA_BUF,2025-09-18,00-0040194,Jackson Hawes,TE,BUF,MIA,7.5
2025,3,2025_03_MIA_BUF,2025-09-18,00-0039880,Malik Washington,WR,MIA,BUF,6.2
2025,3,2025_03_MIA_BUF,2025-09-18,00-0036980,Elijah Moore,WR,BUF,MIA,6.1000000000000005
2025,3,2025_03_MIA_BUF,2025-09-18,00-0039901,Keon Coleman,WR,BUF,MIA,5.0
2025,3,2025_03_MIA_BUF,2025-09-18,00-0038679,Tyrell Shavers,WR,BUF,MIA,4.4
2025,3,2025_03_MIA_BUF,2025-09-18,00-0035537,Ty Johnson,RB,BUF,MIA,3.1
2025,3,2025_03_MIA_BUF,2025-09-18,00-0037348,Tanner Conner,TE,MIA,BUF,2.3
2025,3,2025_03_MIA_BUF,2025-09-18,00-0036988,Josh Palmer,WR,BUF,MIA,1.5
2025,3,2025_03_MIA_BUF,2025-09-18,00-0038720,Julian Hill,TE,MIA,BUF,1.4
2025,3,2025_03_MIA_BUF,2025-09-18,00-0036620,Dee Eskridge,WR,MIA,BUF,0.0
2025,3,2025_03_MIA_BUF,2025-09-18,00-0036182,Nick Westbrook-Ikhine,WR,MIA,BUF,0.0
2025,3,2025_03_MIA_BUF,2025-09-18,00-0039875,Ray Davis,RB,BUF,MIA,0.0
2025,3,2025_03_NO_SEA,2025-09-21,00-0038543,Jaxon Smith-Njigba,WR,SEA,NO,20.6
2025,3,2025_03_NO_SEA,2025-09-21,00-0040648,Tory Horton,WR,SEA,NO,18.2
2025,3,2025_03_NO_SEA,2025-09-21,00-0038134,Kenneth Walker III,RB,SEA,NO,18.0
2025,3,2025_03_NO_SEA,2025-09-21,00-0034869,Sam Darnold,QB,SEA,NO,16.72
2025,3,2025_03_NO_SEA,2025-09-21,00-0037239,Chris Olave,WR,NO,SEA,15.7
2025,3,2025_03_NO_SEA,2025-09-21,00-0039376,Spencer Rattler,QB,NO,SEA,11.72
2025,3,2025_03_NO_SEA,2025-09-21,00-0036040,Juwan Johnson,TE,NO,SEA,11.100000000000001
2025,3,2025_03_NO_SEA,2025-09-21,00-0036741,Jack Stoll,TE,NO,SEA,10.1
2025,3,2025_03_NO_SEA,2025-09-21,00-0037545,Rashid Shaheed,WR,NO,SEA,8.2
2025,3,2025_03_NO_SEA,2025-09-21,00-0033906,Alvin Kamara,RB,NO,SEA,6.6000000000000005
2025,3,2025_03_NO_SEA,2025-09-21,00-0038551,Kendre Miller,RB,NO,SEA,5.6
2025,3,2025_03_NO_SEA,2025-09-21,00-0031236,Brandin Cooks,WR,NO,SEA,5.4
2025,3,2025_03_NO_SEA,2025-09-21,00-0033908,Cooper Kupp,WR,SEA,NO,5.1
2025,3,2025_03_NO_SEA,2025-09-21,00-0039299,George Holani,RB,SEA,NO,4.2
2025,3,2025_03_NO_SEA,2025-09-21,00-0039793,AJ Barner,TE,SEA,NO,3.3000000000000003
2025,3,2025_03_NO_SEA,2025-09-21,00-0037093,Dareke Young,WR,SEA,NO,2.2
2025,3,2025_03_NO_SEA,2025-09-21,00-0033576,Eric Saubert,TE,SEA,NO,2.2
2025,3,2025_03_NO_SEA,2025-09-21,00-0040067,Jacardia Wright,RB,SEA,NO,2.0
2025,3,2025_03_NO_SEA,2025-09-21,00-0035704,Drew Lock,QB,SEA,NO,0.5
2025,3,2025_03_NO_SEA,2025-09-21,00-0040673,Jalen Milroe,QB,SEA,NO,0.30000000000000004
2025,3,2025_03_NO_SEA,2025-09-21,00-0038488,Brady Russell,RB,SEA,NO,0.0
2025,3,2025_03_NO_SEA,2025-09-21,00-0040739,Elijah Arroyo,TE,SEA,NO,0.0
2025,3,2025_03_NO_SEA,2025-09-21,00-0037231,Kevin Austin Jr.,WR,NO,SEA,0.0
2025,3,2025_03_NO_SEA,2025-09-21,00-0040743,Tyler Shough,QB,NO,SEA,0.0
2025,3,2025_03_NO_SEA,2025-09-21,00-0037745,Velus Jones Jr.,WR,NO,SEA,0.0
2025,3,2025_03_NYJ_TB,2025-09-21,00-0037740,Garrett Wilson,WR,NYJ,TB,24.4
2025,3,2025_03_NYJ_TB,2025-09-21,00-0034855,Baker Mayfield,QB,TB,NYJ,17.72
2025,3,2025_03_NYJ_TB,2025-09-21,00-0028118,Tyrod Taylor,QB,NYJ,TB,16.68
2025,3,2025_03_NYJ_TB,2025-09-21,00-0040129,Emeka Egbuka,WR,TB,NYJ,14.5
2025,3,2025_03_NYJ_TB,2025-09-21,00-0039361,Bucky Irving,RB,TB,NYJ,13.9
2025,3,2025_03_NYJ_TB,2025-09-21,00-0031408,Mike Evans,WR,TB,NYJ,13.3
2025,3,2025_03_NYJ_TB,2025-09-21,00-0032385,Sterling Shepard,WR,TB,NYJ,12.0
2025,3,2025_03_NYJ_TB,2025-09-21,00-0034521,Allen Lazard,WR,NYJ,TB,9.3
2025,3,2025_03_NYJ_TB,2025-09-21,00-0038120,Breece Hall,RB,NYJ,TB,9.2
2025,3,2025_03_NYJ_TB,2025-09-21,00-0039794,Braelon Allen,RB,NYJ,TB,6.7
2025,3,2025_03_NYJ_TB,2025-09-21,00-0040736,Mason Taylor,TE,NYJ,TB,5.8
2025,3,2025_03_NYJ_TB,2025-09-21,00-0036427,Tyler Johnson,WR,NYJ,TB,5.2
2025,3,2025_03_NYJ_TB,2025-09-21,00-0037256,Rachaad White,RB,TB,NYJ,2.4000000000000004
2025,3,2025_03_NYJ_TB,2025-09-21,00-0040582,Arian Smith,WR,NYJ,TB,2.2
2025,3,2025_03_NYJ_TB,2025-09-21,00-0039798,Isaiah Davis,RB,NYJ,TB,0.0
2025,3,2025_03_NYJ_TB,2025-09-21,00-0039451,Isaiah Williams,WR,NYJ,TB,0.0
2025,3,2025_03_NYJ_TB,2025-09-21,00-0039589,Kameron Johnson,WR,TB,NYJ,0.0
2025,3,2025_03_NYJ_TB,2025-09-21,00-0037311,Ko Kieft,TE,TB,NYJ,0.0
2025,3,2025_03_NYJ_TB,2025-09-21,00-0038824,Ryan Miller,WR,TB,NYJ,0.0
2025,3,2025_03_NYJ_TB,2025-09-21,00-0038951,Sean Tucker,RB,TB,NYJ,0.0
2025,3,2025_03_NYJ_TB,2025-09-21,00-0040237,Tez Johnson,WR,TB,NYJ,0.0
2025,3,2025_03_PIT_NE,2025-09-21,00-0033090,Hunter Henry,TE,NE,PIT,29.0
2025,3,2025_03_PIT_NE,2025-09-21,00-0039851,Drake Maye,QB,NE,PIT,19.22
2025,3,2025_03_PIT_NE,2025-09-21,00-0037228,Jaylen Warren,RB,PIT,NE,13.1
2025,3,2025_03_PIT_NE,2025-09-21,00-0037837,Calvin Austin III,WR,PIT,NE,12.4
2025,3,2025_03_PIT_NE,2025-09-21,00-0035640,DK Metcalf,WR,PIT,NE,12.2
2025,3,2025_03_PIT_NE,2025-09-21,00-0023459,Aaron Rodgers,QB,PIT,NE,11.66
2025,3,2025_03_PIT_NE,2025-09-21,00-0036919,Kenny Gainwell,RB,PIT,NE,9.6
2025,3,2025_03_PIT_NE,2025-09-21,00-0040734,TreVeyon Henderson,RB,NE,PIT,7.7
2025,3,2025_03_PIT_NE,2025-09-21,00-0033555,Mack Hollins,WR,NE,PIT,6.7
2025,3,2025_03_PIT_NE,2025-09-21,00-0033858,Jonnu Smith,TE,PIT,NE,5.300000000000001
2025,3,2025_03_PIT_NE,2025-09-21,00-0031588,Stefon Diggs,WR,NE,PIT,5.300000000000001
2025,3,2025_03_PIT_NE,2025-09-21,00-0032392,Austin Hooper,TE,NE,PIT,4.800000000000001
2025,3,2025_03_PIT_NE,2025-09-21,00-0038608,Kayshon Boutte,WR,NE,PIT,4.800000000000001
2025,3,2025_03_PIT_NE,2025-09-21,00-0036875,Rhamondre Stevenson,RB,NE,PIT,4.6000000000000005
2025,3,2025_03_PIT_NE,2025-09-21,00-0038621,DeMario Douglas,WR,NE,PIT,2.7
2025,3,2025_03_PIT_NE,2025-09-21,00-0040131,Kyle Williams,WR,NE,PIT,1.8
2025,3,2025_03_PIT_NE,2025-09-21,00-0036894,Pat Freiermuth,TE,PIT,NE,1.6
2025,3,2025_03_PIT_NE,2025-09-21,00-0036328,Antonio Gibson,RB,NE,PIT,0.8000000000000003
2025,3,2025_03_PIT_NE,2025-09-21,00-0036862,Ben Skowronek,WR,PIT,NE,0.0
2025,4,2025_04_BAL_KC,2025-09-28,00-0034975,Justice Hill,RB,BAL,KC,28.700000000000003
2025,4,2025_04_BAL_KC,2025-09-28,00-0033873,Patrick Mahomes,QB,KC,BAL,27.3
2025,4,2025_04_BAL_KC,2025-09-28,00-0039894,Xavier Worthy,WR,KC,BAL,17.1
2025,4,2025_04_BAL_KC,2025-09-28,00-0039064,Zay Flowers,WR,BAL,KC,14.4
2025,4,2025_04_BAL_KC,2025-09-28,00-0033857,JuJu Smith-Schuster,WR,KC,BAL,13.6
2025,4,2025_04_BAL_KC,2025-09-28,00-0037197,Isiah Pacheco,RB,KC,BAL,12.8
2025,4,2025_04_BAL_KC,2025-09-28,00-0035662,Marquise Brown,WR,KC,BAL,12.8
2025,4,2025_04_BAL_KC,2025-09-28,00-0034796,Lamar Jackson,QB,BAL,KC,10.68
2025,4,2025_04_BAL_KC,2025-09-28,00-0034753,Mark Andrews,TE,BAL,KC,10.0
2025,4,2025_04_BAL_KC,2025-09-28,00-0030506,Travis Kelce,TE,KC,BAL,9.8
2025,4,2025_04_BAL_KC,2025-09-28,00-0038104,Tyquan Thornton,WR,KC,BAL,8.1
2025,4,2025_04_BAL_KC,2025-09-28,00-0032764,Derrick Henry,RB,BAL,KC,7.800000000000001
2025,4,2025_04_BAL_KC,2025-09-28,00-0040078,Brashard Smith,RB,KC,BAL,6.6
2025,4,2025_04_BAL_KC,2025-09-28,00-0033923,Kareem Hunt,RB,KC,BAL,5.7
2025,4,2025_04_BAL_KC,2025-09-28,00-0036550,Rashod Bateman,WR,BAL,KC,3.4000000000000004
2025,4,2025_04_BAL_KC,2025-09-28,00-0036630,Tylan Wallace,WR,BAL,KC,2.4000000000000004
2025,4,2025_04_BAL_KC,2025-09-28,00-0033662,Cooper Rush,QB,BAL,KC,2.08
2025,4,2025_04_BAL_KC,2025-09-28,00-0036637,Noah Gray,TE,KC,BAL,1.1
2025,4,2025_04_BAL_KC,2025-09-28,00-0030564,DeAndre Hopkins,WR,BAL,KC,0.0
2025,4,2025_04_BAL_KC,2025-09-28,00-0039792,Devontez Walker,WR,BAL,KC,0.0
2025,4,2025_04_BAL_KC,2025-09-28,00-0040646,Jalen Royals,WR,KC,BAL,0.0
2025,4,2025_04_BAL_KC,2025-09-28,00-0038519,Nikko Remigio,WR,KC,BAL,0.0
2025,4,2025_04_BAL_KC,2025-09-28,00-0039796,Rasheen Ali,RB,BAL,KC,0.0
2025,4,2025_04_BAL_KC,2025-09-28,00-0033757,Robert Tonyan,TE,KC,BAL,0.0
2025,4,2025_04_BAL_KC,2025-09-28,00-0035289,Gardner Minshew,QB,KC,BAL,-0.30000000000000004
2025,4,2025_04_CAR_NE,2025-09-28,00-0039851,Drake Maye,QB,NE,CAR,23.220000000000002
2025,4,2025_04_CAR_NE,2025-09-28,00-0031588,Stefon Diggs,WR,NE,CAR,16.1
2025,4,2025_04_CAR_NE,2025-09-28,00-0037005,Tommy Tremble,TE,CAR,NE,15.2
2025,4,2025_04_CAR_NE,2025-09-28,00-0040734,TreVeyon Henderson,RB,NE,CAR,12.600000000000001
2025,4,2025_04_CAR_NE,2025-09-28,00-0033090,Hunter Henry,TE,NE,CAR,11.9
2025,4,2025_04_CAR_NE,2025-09-28,00-0040187,Mitchell Evans,TE,CAR,NE,11.3
2025,4,2025_04_CAR_NE,2025-09-28,00-0039150,Bryce Young,QB,CAR,NE,10.3
2025,4,2025_04_CAR_NE,2025-09-28,00-0040124,Tetairoa McMillan,WR,CAR,NE,10.2
2025,4,2025_04_CAR_NE,2025-09-28,00-0036555,Chuba Hubbard,RB,CAR,NE,9.9
2025,4,2025_04_CAR_NE,2025-09-28,00-0036328,Antonio Gibson,RB,NE,CAR,8.7
2025,4,2025_04_CAR_NE,2025-09-28,00-0033555,Mack Hollins,WR,NE,CAR,7.4
2025,4,2025_04_CAR_NE,2025-09-28,00-0038840,Brycen Tremayne,WR,CAR,NE,6.6
2025,4,2025_04_CAR_NE,2025-09-28,00-0027973,Andy Dalton,QB,CAR,NE,6.32
2025,4,2025_04_CAR_NE,2025-09-28,00-0036875,Rhamondre Stevenson,RB,NE,CAR,5.1000000000000005
2025,4,2025_04_CAR_NE,2025-09-28,00-0036139,Rico Dowdle,RB,CAR,NE,4.0
2025,4,2025_04_CAR_NE,2025-09-28,00-0037282,James Mitchell,TE,CAR,NE,3.7
2025,4,2025_04_CAR_NE,2025-09-28,00-0032392,Austin Hooper,TE,NE,CAR,3.4000000000000004
2025,4,2025_04_CAR_NE,2025-09-28,00-0040644,Trevor Etienne,RB,CAR,NE,3.3000000000000003
2025,4,2025_04_CAR_NE,2025-09-28,00-0034983,Hunter Renfrow,WR,CAR,NE,3.0
2025,4,2025_04_CAR_NE,2025-09-28,00-0038608,Kayshon Boutte,WR,NE,CAR,2.8
2025,4,2025_04_CAR_NE,2025-09-28,00-0033589,David Moore,WR,CAR,NE,1.2000000000000002
2025,4,2025_04_CAR_NE,2025-09-28,00-0033949,Joshua Dobbs,QB,NE,CAR,-0.2
2025,4,2025_04_CAR_NE,2025-09-28,00-0040131,Kyle Williams,WR,NE,CAR,-0.2
2025,4,2025_04_CHI_LV,2025-09-28,00-0040122,Ashton Jeanty,RB,LV,CHI,33.5
2025,4,2025_04_CHI_LV,2025-09-28,00-0039919,Rome Odunze,WR,CHI,LV,16.9
2025,4,2025_04_CHI_LV,2025-09-28,00-0036275,D'Andre Swift,RB,CHI,LV,16.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0039918,Caleb Williams,QB,CHI,LV,11.780000000000001
2025,4,2025_04_CHI_LV,2025-09-28,00-0030565,Geno Smith,QB,LV,CHI,9.78
2025,4,2025_04_CHI_LV,2025-09-28,00-0039338,Brock Bowers,TE,LV,CHI,9.600000000000001
2025,4,2025_04_CHI_LV,2025-09-28,00-0035208,Olamide Zaccheaus,WR,CHI,LV,9.100000000000001
2025,4,2025_04_CHI_LV,2025-09-28,00-0031687,Raheem Mostert,RB,LV,CHI,8.3
2025,4,2025_04_CHI_LV,2025-09-28,00-0034827,DJ Moore,WR,CHI,LV,7.800000000000001
2025,4,2025_04_CHI_LV,2025-09-28,00-0036290,Cole Kmet,TE,CHI,LV,7.6000000000000005
2025,4,2025_04_CHI_LV,2025-09-28,00-0034960,Jakobi Meyers,WR,LV,CHI,7.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0038563,Tre Tucker,WR,LV,CHI,4.2
2025,4,2025_04_CHI_LV,2025-09-28,00-0040236,Kyle Monangai,RB,CHI,LV,1.8
2025,4,2025_04_CHI_LV,2025-09-28,00-0040735,Luther Burden III,WR,CHI,LV,1.6
2025,4,2025_04_CHI_LV,2025-09-28,00-0036331,Devin Duvernay,WR,CHI,LV,0.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0040581,Dont'e Thornton Jr.,WR,LV,CHI,0.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0039407,Dylan Laube,RB,LV,CHI,0.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0034365,Ian Thomas,TE,LV,CHI,0.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0040729,Jack Bech,WR,LV,CHI,0.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0040277,Jahdae Walker,WR,CHI,LV,0.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0038590,Justin Shorter,TE,LV,CHI,0.0
2025,4,2025_04_CHI_LV,2025-09-28,00-0039021,Roschon Johnson,RB,CHI,LV,0.0
2025,4,2025_04_CIN_DEN,2025-09-29,00-0039732,Bo Nix,QB,DEN,CIN,25.74
2025,4,2025_04_CIN_DEN,2025-09-29,00-0038976,Marvin Mims Jr.,WR,DEN,CIN,20.5
2025,4,2025_04_CIN_DEN,2025-09-29,00-0040730,RJ Harvey,RB,DEN,CIN,19.8
2025,4,2025_04_CIN_DEN,2025-09-29,00-0034348,Courtland Sutton,WR,DEN,CIN,19.1
2025,4,2025_04_CIN_DEN,2025-09-29,00-0036158,J.K. Dobbins,RB,DEN,CIN,11.5
2025,4,2025_04_CIN_DEN,2025-09-29,00-0038597,Chase Brown,RB,CIN,DEN,10.100000000000001
2025,4,2025_04_CIN_DEN,2025-09-29,00-0039868,Troy Franklin,WR,DEN,CIN,9.5
2025,4,2025_04_CIN_DEN,2025-09-29,00-0036900,Ja'Marr Chase,WR,CIN,DEN,7.300000000000001
2025,4,2025_04_CIN_DEN,2025-09-29,00-0033881,Evan Engram,TE,DEN,CIN,6.9
2025,4,2025_04_CIN_DEN,2025-09-29,00-0036410,Tee Higgins,WR,CIN,DEN,6.2
2025,4,2025_04_CIN_DEN,2025-09-29,00-0035100,Jake Browning,QB,CIN,DEN,5.4
2025,4,2025_04_CIN_DEN,2025-09-29,00-0036422,Adam Trautman,TE,DEN,CIN,5.2
2025,4,2025_04_CIN_DEN,2025-09-29,00-0038619,Andrei Iosivas,WR,CIN,DEN,3.7
2025,4,2025_04_CIN_DEN,2025-09-29,00-0038783,Nate Adkins,TE,DEN,CIN,2.5
2025,4,2025_04_CIN_DEN,2025-09-29,00-0037085,Tyler Badie,RB,DEN,CIN,2.1
2025,4,2025_04_CIN_DEN,2025-09-29,00-0038839,Mitchell Tinsley,WR,CIN,DEN,1.9
2025,4,2025_04_CIN_DEN,2025-09-29,00-0034829,Mike Gesicki,TE,CIN,DEN,1.8
2025,4,2025_04_CIN_DEN,2025-09-29,00-0033526,Samaje Perine,RB,CIN,DEN,0.4
2025,4,2025_04_CIN_DEN,2025-09-29,00-0038576,Charlie Jones,WR,CIN,DEN,0.0
2025,4,2025_04_CIN_DEN,2025-09-29,00-0040134,Pat Bryant,WR,DEN,CIN,0.0
2025,4,2025_04_CIN_DEN,2025-09-29,00-0040208,Tahj Brooks,RB,CIN,DEN,0.0
2025,4,2025_04_CLE_DET,2025-09-28,00-0036963,Amon-Ra St. Brown,WR,DET,CLE,26.0
2025,4,2025_04_CLE_DET,2025-09-28,00-0040784,Quinshon Judkins,RB,CLE,DET,21.5
2025,4,2025_04_CLE_DET,2025-09-28,00-0039139,Jahmyr Gibbs,RB,DET,CLE,17.700000000000003
2025,4,2025_04_CLE_DET,2025-09-28,00-0033106,Jared Goff,QB,DET,CLE,12.719999999999999
2025,4,2025_04_CLE_DET,2025-09-28,00-0032464,Kalif Raymond,WR,DET,CLE,9.3
2025,4,2025_04_CLE_DET,2025-09-28,00-0040782,Isaiah Bond,WR,CLE,DET,8.8
2025,4,2025_04_CLE_DET,2025-09-28,00-0036407,Jerry Jeudy,WR,CLE,DET,7.800000000000001
2025,4,2025_04_CLE_DET,2025-09-28,00-0039065,Sam LaPorta,TE,DET,CLE,6.9
2025,4,2025_04_CLE_DET,2025-09-28,00-0037240,Jameson Williams,WR,DET,CLE,5.7
2025,4,2025_04_CLE_DET,2025-09-28,00-0040663,Harold Fannin Jr.,TE,CLE,DET,4.5
2025,4,2025_04_CLE_DET,2025-09-28,00-0033885,David Njoku,TE,CLE,DET,3.1
2025,4,2025_04_CLE_DET,2025-09-28,00-0038979,Cedric Tillman,WR,CLE,DET,1.6
2025,4,2025_04_CLE_DET,2025-09-28,00-0037267,Jerome Ford,RB,CLE,DET,1.3
2025,4,2025_04_CLE_DET,2025-09-28,00-0026158,Joe Flacco,QB,CLE,DET,1.2600000000000002
2025,4,2025_04_CLE_DET,2025-09-28,00-0035685,David Montgomery,RB,DET,CLE,1.2000000000000002
2025,4,2025_04_CLE_DET,2025-09-28,00-0038896,Jacob Saylors,RB,DET,CLE,1.1
2025,4,2025_04_CLE_DET,2025-09-28,00-0038710,Blake Whiteheart,TE,CLE,DET,0.0
2025,4,2025_04_CLE_DET,2025-09-28,00-0036754,Brock Wright,TE,DET,CLE,0.0
2025,4,2025_04_CLE_DET,2025-09-28,00-0035567,Craig Reynolds,RB,DET,CLE,0.0
2025,4,2025_04_CLE_DET,2025-09-28,00-0031763,DeAndre Carter,WR,CLE,DET,0.0
2025,4,2025_04_CLE_DET,2025-09-28,00-0040704,Dillon Gabriel,QB,CLE,DET,0.0
2025,4,2025_04_CLE_DET,2025-09-28,00-0040162,Dylan Sampson,RB,CLE,DET,-0.2
2025,4,2025_04_CLE_DET,2025-09-28,00-0034577,Kyle Allen,QB,DET,CLE,-0.2
2025,4,2025_04_GB_DAL,2025-09-28,00-0037247,George Pickens,WR,DAL,GB,33.4
2025,4,2025_04_GB_DAL,2025-09-28,00-0035700,Josh Jacobs,RB,GB,DAL,31.700000000000003
2025,4,2025_04_GB_DAL,2025-09-28,00-0033077,Dak Prescott,QB,DAL,GB,30.959999999999997
2025,4,2025_04_GB_DAL,2025-09-28,00-0037816,Romeo Doubs,WR,GB,DAL,29.8
2025,4,2025_04_GB_DAL,2025-09-28,00-0036264,Jordan Love,QB,GB,DAL,26.28
2025,4,2025_04_GB_DAL,2025-09-28,00-0036997,Javonte Williams,RB,DAL,GB,19.0
2025,4,2025_04_GB_DAL,2025-09-28,00-0038041,Jake Ferguson,TE,DAL,GB,17.0
2025,4,2025_04_GB_DAL,2025-09-28,00-0040667,Matthew Golden,WR,GB,DAL,11.3
2025,4,2025_04_GB_DAL,2025-09-28,00-0038797,Emanuel Wilson,RB,GB,DAL,11.1
2025,4,2025_04_GB_DAL,2025-09-28,00-0038996,Tucker Kraft,TE,GB,DAL,10.600000000000001
2025,4,2025_04_GB_DAL,2025-09-28,00-0037666,Jalen Tolbert,WR,DAL,GB,10.100000000000001
2025,4,2025_04_GB_DAL,2025-09-28,00-0037801,KaVontae Turpin,WR,DAL,GB,6.4
2025,4,2025_04_GB_DAL,2025-09-28,00-0040009,Savion Williams,WR,GB,DAL,5.300000000000001
2025,4,2025_04_GB_DAL,2025-09-28,00-0039410,Ryan Flournoy,WR,DAL,GB,4.6
2025,4,2025_04_GB_DAL,2025-09-28,00-0035243,Miles Sanders,RB,DAL,GB,4.5
2025,4,2025_04_GB_DAL,2025-09-28,00-0038393,Dontayvion Wicks,WR,GB,DAL,3.9000000000000004
2025,4,2025_04_GB_DAL,2025-09-28,00-0038547,Luke Schoonmaker,TE,DAL,GB,2.8
